building_id,lon,lat,n_addresses,adresse_ejemplo,parcel_ref,parcel_label,parcel_area_m2
Building2D.ACT_30ebcc20-b2f2-4243-bba2-06cc84985f80,6.1283445,49.6135462,3,"26, Avenue de la Porte-Neuve, 2227 Luxembourg, Luxembourg",075F00004000586,4/586,568.85
Building2D.ACT_312f3c82-af3f-491d-8d2b-c936cee005bd,6.1336452,49.6137268,1,"45, Rue Mohrfels, 2158 Luxembourg, Luxembourg",075B00213000430,213/430,239.24
Building2D.ACT_313b28de-7eb8-45c1-b3e5-5a6061e74a13,6.1277403,49.6119766,2,"85, Grand-Rue, 1661 Luxembourg, Luxembourg",075F00081002612,81/2612,334.75
Building2D.ACT_31432f96-fd3e-481d-aa19-d0b1f81d7a9e,6.1246675,49.6077962,1,"17, Rue de la Semois, 2533 Luxembourg, Luxembourg",061A00301008528,301/8528,107.62
Building2D.ACT_31a70e80-c94a-4003-9d17-f7cc5ae52aca,6.134917,49.608277,1,"28, Montée du Grund, 1645 Luxembourg, Luxembourg",075C00283000391,283/391,186.22
Building2D.ACT_32d0a53e-6ac5-4c81-b4a7-d187e9d530f7,6.1306558,49.6117812,2,"7, Rue Genistre, 1623 Luxembourg, Luxembourg",075F00251002556,251/2556,496.87
Building2D.ACT_32eeaf36-700b-4cfd-bb09-6807733c187c,6.13052,49.6110881,1,"20, Rue du Curé, 1368 Luxembourg, Luxembourg",075F00398001059,398/1059,97.98
Building2D.ACT_3319632e-871c-40e4-b7c4-1d4e12e2a0e5,6.134472,49.608892,1,"6, Montée du Grund, 1645 Luxembourg, Luxembourg",075C00297000000,297,32.08
Building2D.ACT_332cb3f6-84fc-4e73-bb6d-54d6709b37d2,6.1328933,49.6093453,1,"3, Rue de la Congrégation, 1352 Luxembourg, Luxembourg",075F00630002229,630/2229,2231.75
Building2D.ACT_3379a506-20f0-4ab8-9609-34732f971a1d,6.1266373,49.6101753,8,"16, Rue Aldringen, 1118 Luxembourg, Luxembourg",075F00389002683,389/2683,2841.37
Building2D.ACT_3385ac64-9fb8-40a0-8675-2d7876259f38,6.13438,49.6126457,0,,075B00218000593,218/593,1085.14
Building2D.ACT_33a87f18-5c73-4d68-b799-6bb56f1fc967,6.1320206,49.6117335,1,"3, Grand-Rue, 1661 Luxembourg, Luxembourg",075F00298000000,298,80.84
Building2D.ACT_340f6da3-fd32-483f-b7a6-74782948a3fd,6.1299204,49.6121585,1,"40, Grand-Rue, 1660 Luxembourg, Luxembourg",075F00221000000,221,106.53
Building2D.ACT_3438bfe9-d9f3-45c9-a762-da68f9e72e50,6.1318126,49.6114678,1,"13, Rue du Curé, 1368 Luxembourg, Luxembourg",075F00366000000,366,104.18
Building2D.ACT_34c91390-7d63-4951-a615-11dccbb04d54,6.1253846,49.6119446,3,"9, Avenue Emile Reuter, 2420 Luxembourg, Luxembourg",075F00740002650,740/2650,2636.7
Building2D.ACT_34d9e064-6e9d-4bbf-bf60-3ad5d29b506d,6.1263358,49.6120726,4,"6, Rue Aldringen, 1118 Luxembourg, Luxembourg",075F00200002614,200/2614,1707.11
Building2D.ACT_359bf88a-6ba1-4fe6-beea-c31b4c92cfea,6.1293864,49.6131605,1,"6, Rue Beaumont, 1219 Luxembourg, Luxembourg",075F00045000086,45/86,111.61
Building2D.ACT_35b4bd4d-dc86-403e-a38f-d0ceb80343e9,6.1286017,49.6146213,1,"11, Avenue Jean-Pierre Pescatore, 2324 Luxembourg, Luxembourg",075F00799002148,799/2148,229.26
Building2D.ACT_366ab035-154a-49e3-9160-1bae4f9fd1ba,6.1294794,49.6131517,1,"4, Rue Beaumont, 1219 Luxembourg, Luxembourg",075F00046001775,46/1775,129.63
Building2D.ACT_36965d1b-1850-446c-9b6b-3b03ed00a3b6,6.12631,49.6130327,1,"35, Boulevard Royal, 2449 Luxembourg, Luxembourg",075F00103002794,103/2794,3721.87
Building2D.ACT_369d31ed-b6dd-4bc5-8525-0d011950aa2a,6.1283717,49.6119233,1,"81, Grand-Rue, 1661 Luxembourg, Luxembourg",075F00151000249,151/249,93.35
Building2D.ACT_371ef5c9-50a1-4a60-97d3-868b5191d15c,6.1321855,49.6115509,1,"17, Rue du Curé, 1368 Luxembourg, Luxembourg",075F00294000092,294/92,77.94
Building2D.ACT_37c3f829-347f-431c-98a8-831ff1f1f1f1,6.132642,49.61127,1,"13, Rue du Marché-aux-Herbes, 1728 Luxembourg, Luxembourg",075F00530000419,530/419,137.34
Building2D.ACT_38bcf478-0dcc-487a-ad4c-f56685823d90,6.1298713,49.6109813,1,"3, Place d'Armes, 1136 Luxembourg, Luxembourg",075F00409000000,409,149.47
Building2D.ACT_38e5f61e-1044-456b-95a5-930617e21cd8,6.1244488,49.611488,3,"19, Boulevard Prince Henri, 1724 Luxembourg, Luxembourg",075F00731002743,731/2743,981.43
Building2D.ACT_391000d1-dff0-423c-8291-4910bef22865,6.1225084,49.6150168,1,"2, Rue Nicolas Adames, 1114 Luxembourg, Luxembourg",075F00785001043,785/1043,495.4
Building2D.ACT_39215c0e-2e50-46fe-8b80-4ec7d503ca9c,6.12837,49.6110069,0,,075F00203001486,203/1486,1611.71
Building2D.ACT_3949ee62-1e32-48c9-a1c1-e9413c10dec8,6.1346372,49.6110454,1,"12, Rue Sigefroi, 2536 Luxembourg, Luxembourg",075F00544002623,544/2623,2321.7
Building2D.ACT_3a123c27-fad9-4e5e-a4c8-5994b628d88d,6.133294,49.61476,0,,075B00166000513,166/513,843.46
Building2D.ACT_3a2ef5f1-46b0-43e6-892d-c79e5aa353d4,6.124625,49.6077638,1,"17A, Rue de la Semois, 2533 Luxembourg, Luxembourg",061A00297007373,297/7373,144.42
Building2D.ACT_3a538c1b-6d0e-4407-bab8-0ba4783981e1,6.1294353,49.6116,1,"4, Rue de la Poste, 2346 Luxembourg, Luxembourg",075F00195000000,195,79.66
Building2D.ACT_3b430ba7-c151-4321-a369-61c2faf88b3b,6.1300347,49.6109906,1,"22, Place Guillaume II, 1648 Luxembourg, Luxembourg",075F00406000159,406/159,111.31
Building2D.ACT_3bddc411-6bc5-4f4a-8bed-d09bcd7cd582,6.1320032,49.6106796,1,"2, Rue de la Reine, 2418 Luxembourg, Luxembourg",075F00624000481,624/481,174.3
Building2D.ACT_3c0549df-d79e-419c-aaa6-7bd84b914476,6.1306154,49.6111062,2,"22, Rue du Curé, 1368 Luxembourg, Luxembourg",075F00397002630,397/2630,153.38
Building2D.ACT_3c512ac8-c8cd-4e06-ba6e-23a0e67ed55a,6.13408,49.6150682,1,"1, Rue des Trois Glands, 1629 Luxembourg, Luxembourg",075B00193000520,193/520,210.62
Building2D.ACT_3cba1c55-064e-4e59-8980-d1d76b5c094e,6.1314067,49.6101572,0,,075F00502000145,502/145,913.78
Building2D.ACT_3cc6e624-b563-4d6d-82f0-95f92dbf16d4,6.1270193,49.6126436,1,"5, Rue Aldringen, 1118 Luxembourg, Luxembourg",075F00103001906,103/1906,437.85
Building2D.ACT_3d1ffadc-238d-4476-a35a-dea566daf1fa,6.1315109,49.6112918,1,"36, Rue du Curé, 1368 Luxembourg, Luxembourg",075F00507002742,507/2742,78.55
Building2D.ACT_3d46f34e-3b54-4af2-8138-979dbaf1e98f,6.1301509,49.611366,5,"1A, Rue du Curé, 1368 Luxembourg, Luxembourg",075F00272001664,272/1664,1933.18
Building2D.ACT_3e3ead1a-7f95-4334-88b5-ccff67f18e25,6.1271645,49.6140539,7,"10A, Boulevard Royal, 2449 Luxembourg, Luxembourg",075F00775002589,775/2589,863.46
Building2D.ACT_3e78e7cd-d52a-491c-a7a5-d2ebcb945647,6.1287495,49.6103045,1,"11, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00439000080,439/80,140.46
Building2D.ACT_3f202ff6-37bb-4aee-a1df-eaa214c1f34e,6.1301397,49.6109855,2,"10, Rue du Curé, 1368 Luxembourg, Luxembourg",075F00405002684,405/2684,233.76
Building2D.ACT_3f42820b-a08e-4ee0-98b3-917255cf6975,6.1249284,49.6106428,1,"20, Avenue Monterey, 2163 Luxembourg, Luxembourg",075F00731002775,731/2775,565.57
Building2D.ACT_3f725be7-cdee-406a-9818-f01503b9beca,6.1342209,49.6145,1,"8A, Rue Vauban, 2663 Luxembourg, Luxembourg",075B00328000002,328/2,902
Building2D.ACT_3ff30de3-1dfe-4ef2-9b9c-e9fc31b7196a,6.129459,49.6118542,1,"51, Grand-Rue, 1661 Luxembourg, Luxembourg",075F00134000203,134/203,176.61
Building2D.ACT_4025ff10-05e1-4ada-9358-743ff7290646,6.1342023,49.6117787,2,"10, Rue Wiltheim, 2733 Luxembourg, Luxembourg",075F00343002521,343/2521,571.05
Building2D.ACT_405f3da2-da5d-46c4-ab20-936dc1100e03,6.1248032,49.6086805,1,"1, Avenue Marie-Thérèse, 2132 Luxembourg, Luxembourg",075F00698002710,698/2710,3210.82
Building2D.ACT_411a489e-4c6b-479e-bb5b-7a6344799607,6.1318724,49.6119981,1,"6, Grand-Rue, 1660 Luxembourg, Luxembourg",075F00286002379,286/2379,153.8
Building2D.ACT_4127b8f2-c641-4237-a3f4-c20fa0984d95,6.12978,49.6109645,3,"1, Rue Chimay, 1333 Luxembourg, Luxembourg",075F00410001585,410/1585,166.49
Building2D.ACT_416c5629-fb67-461e-aa0e-6ab70e72df05,6.127825,49.6115767,1,"10, Rue Philippe II, 2340 Luxembourg, Luxembourg",075F00181001721,181/1721,241.64
Building2D.ACT_41754c74-88fd-42cb-a852-6152268d8178,6.1298269,49.6122838,2,"10, Rue des Capucins, 1313 Luxembourg, Luxembourg",075F00219002261,219/2261,143.59
Building2D.ACT_420f9a92-45c3-43ea-8845-31167dbe6370,6.1215163,49.613514,0,,075F00785001867,785/1867,621.14
Building2D.ACT_421644c0-a0af-4302-a6dd-f8f3a02329a8,6.1349473,49.6143613,1,"49, Rue Vauban, 2663 Luxembourg, Luxembourg",075B00283000506,283/506,275.83
Building2D.ACT_4293c59a-bbbf-4bca-ad46-e6da1d058e3d,6.1337915,49.6109685,3,"26, Rue de l'Eau, 1449 Luxembourg, Luxembourg",075F00593002119,593/2119,122.88
Building2D.ACT_42955f07-09bc-46bb-83bd-3b6c4ee5f93c,6.1214733,49.6134533,0,,075F00785001168,785/1168,301.52
Building2D.ACT_42b465ed-9bcd-4beb-af5a-99190f3041a5,6.1291929,49.6107932,1,"13, Place d'Armes, 1136 Luxembourg, Luxembourg",075F00416001909,416/1909,307.11
Building2D.ACT_4409f0b0-f93e-4582-8b81-72f008768f8c,6.1256926,49.6095965,2,"2, Avenue Marie-Thérèse, 2132 Luxembourg, Luxembourg",075F00722002529,722/2529,660.74
Building2D.ACT_442fddc5-1cdc-49c7-86f0-677fae82a62f,6.1337382,49.6102541,0,,075F00650000000,650,147.9
Building2D.ACT_450b7d26-91a2-4c41-8cfb-15ee826853e0,6.1279374,49.6119958,1,"83, Grand-Rue, 1661 Luxembourg, Luxembourg",075F00186001292,186/1292,222.92
Building2D.ACT_46087f86-902c-4bdf-8225-63aee6a3f477,6.1275228,49.6114418,4,"2, Rue Beck, 1222 Luxembourg, Luxembourg",075F00178002480,178/2480,830.55
Building2D.ACT_461d8595-e963-473c-b05a-80a261f9e79b,6.13324,49.6084114,4,"1, Rue du St Esprit, 1475 Luxembourg, Luxembourg",075F00634002400,634/2400,2159.68
Building2D.ACT_467cc1cb-68aa-479c-b924-a9c4cc747bf0,6.1291926,49.6122926,1,"50, Grand-Rue, 1660 Luxembourg, Luxembourg",075F00125001792,125/1792,465.24
Building2D.ACT_46ce3693-e9dd-48f6-9661-9f8e60d817e6,6.1299592,49.6109808,1,"1, Place d'Armes, 1136 Luxembourg, Luxembourg",075F00408000306,408/306,104.07
Building2D.ACT_4735c93a-4dab-462e-bb72-700cbd8611ad,6.1348627,49.6143982,1,"47, Rue Vauban, 2663 Luxembourg, Luxembourg",075B00281000505,281/505,147.82
Building2D.ACT_47b81b2c-4984-44f7-84ae-8be1b8ae6338,6.1287533,49.611875,1,"69, Grand-Rue, 1661 Luxembourg, Luxembourg",075F00188000000,188,744.73
Building2D.ACT_47f558d3-7512-4e88-9036-ddfa5f286e34,6.1303905,49.6122523,1,"32, Grand-Rue, 1660 Luxembourg, Luxembourg",075F00225002284,225/2284,485.79
Building2D.ACT_4872966a-c8a5-4c80-adcf-6b75a55b3158,6.1345388,49.6086951,2,"10, Montée du Grund, 1645 Luxembourg, Luxembourg",075C00295000427,295/427,237.64
Building2D.ACT_489f3a6e-85aa-43a1-b10f-1b1c58200e0e,6.1274052,49.6124155,1,"80, Grand-Rue, 1660 Luxembourg, Luxembourg",075F00109000000,109,182.94
Building2D.ACT_48b173ab-ee6d-4f8a-94ed-16bf8a9df39c,6.1290536,49.6118486,1,"63, Grand-Rue, 1661 Luxembourg, Luxembourg",075F00140000821,140/821,175.85
Building2D.ACT_490cd8e8-52da-482f-8a4b-57d7422c7c53,6.1295717,49.6132633,1,"33, Rue des Capucins, 1313 Luxembourg, Luxembourg",075F00079000000,79,82.97
Building2D.ACT_492527ef-279b-4048-a720-17d90aaa0421,6.1337538,49.6152287,1,"27, Rue Vauban, 2663 Luxembourg, Luxembourg",075B00191000223,191/223,88.52
Building2D.ACT_4927920e-ea95-4cbb-92ab-94a241fd2afd,6.1325838,49.6116703,1,"7, Rue du Marché-aux-Herbes, 1728 Luxembourg, Luxembourg",075F00292000000,292,36.83
Building2D.ACT_4a192201-68ff-451e-a806-7bd4eb873568,6.1295594,49.6118729,1,"7, Rue des Capucins, 1313 Luxembourg, Luxembourg",075F00199000000,199,100.67
Building2D.ACT_4b0d7871-7331-4275-bdab-eec7d282cf69,6.1336797,49.6106961,3,"18, Rue de l'Eau, 1449 Luxembourg, Luxembourg",075F00597002366,597/2366,793.71
Building2D.ACT_4b136bd5-0f8c-4712-8bd2-ac07b1143095,6.1223545,49.6079,1,"14, Avenue Marie-Thérèse, 2132 Luxembourg, Luxembourg",075F00711001076,711/1076,1711.95
Building2D.ACT_4bc0d428-0eca-46bc-b69a-acf297110c30,6.1311662,49.6153408,0,,075B00008000285,8/285,194.32
Building2D.ACT_4c4465e9-c1ea-4849-a9f9-bebf2a60d151,6.13019,49.6097472,1,"4, Rue de l'Ancien Athénée, 1144 Luxembourg, Luxembourg",075F00498001853,498/1853,124.19
Building2D.ACT_4c6cff5e-0190-42b3-993c-147a733905af,6.1351644,49.6137522,0,,075B00319000722,319/722,1362.45
Building2D.ACT_4c7940b0-6848-485e-8f18-95afe02fdfa3,6.1221981,49.614875,0,,075F00785002693,785/2693,214.39
Building2D.ACT_4c7b8665-cf9e-4491-9c50-18bed4e44edd,6.1290526,49.6116437,1,"14, Rue de la Poste, 2346 Luxembourg, Luxembourg",075F00190000000,190,155.01
Building2D.ACT_4d04e590-7c3d-47cc-b184-305cf49c24a0,6.1266054,49.6111415,4,"12, Rue Aldringen, 1118 Luxembourg, Luxembourg",075F00200002618,200/2618,680.06
Building2D.ACT_4d660790-212e-4ea5-8c30-44da791690ea,6.1320106,49.6111088,4,"11, Rue du Fossé, 1536 Luxembourg, Luxembourg",075F00536001193,536/1193,968
Building2D.ACT_4d730fb7-22e0-4a85-8fa0-d3df528a59a4,6.1282736,49.6111114,1,"15, Rue Philippe II, 2340 Luxembourg, Luxembourg",075F00160001415,160/1415,220.49
Building2D.ACT_4ddd1d4d-edd2-4c73-a6dd-2a7b1607ce52,6.1319369,49.612388,18,"17, Rue du Nord, 2229 Luxembourg, Luxembourg",075F00280002593,280/2593,3084.58
Building2D.ACT_4df67993-baf9-45db-890c-acb665692493,6.1348507,49.6112117,1,"14A, Rue Sigefroi, 2536 Luxembourg, Luxembourg",075F00540001074,540/1074,667.45
Building2D.ACT_4e63951d-5e8d-4e87-8bb3-bf7c0beacd32,6.13536,49.608882,0,,075C00117000387,117/387,715.75
Building2D.ACT_4f25008f-b431-4c39-b17c-f83cb1f1d70e,6.131954,49.6121885,1,"6A, Grand-Rue, 1660 Luxembourg, Luxembourg",075F00286002371,286/2371,196.14
Building2D.ACT_4fc21e03-f7b6-4234-b468-071963132991,6.126288,49.6128447,1,"39, Boulevard Royal, 2449 Luxembourg, Luxembourg",075F00103002794,103/2794,3721.87
Building2D.ACT_4fe0315d-6279-427b-bc32-45cd7d0db274,6.1281912,49.6103527,1,"21, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00445000506,445/506,130.45
Building2D.ACT_5005e512-8deb-4028-a9a4-76ccf2283cdc,6.1247255,49.6101595,2,"43, Avenue Monterey, 2163 Luxembourg, Luxembourg",075F00722002511,722/2511,798.06
Building2D.ACT_50fb603e-f1ae-45d7-943c-4cb32f95ae5a,6.1256619,49.6107606,1,"26A, Boulevard Royal, 2449 Luxembourg, Luxembourg",075F00734002544,734/2544,980.42
Building2D.ACT_511e50c9-741a-428c-afaa-fbe9975bdacf,6.132074,49.6105855,1,"17, Rue du Fossé, 1536 Luxembourg, Luxembourg",075F00625000482,625/482,280.12
Building2D.ACT_51574c66-e55a-4330-875f-45f53572160f,6.1311968,49.6152826,1,"9, Rue Laurent Menager, 2143 Luxembourg, Luxembourg",075B00007000267,7/267,189.1
Building2D.ACT_51ced42b-46c8-48bb-951a-fbc311d9c382,6.1312854,49.6124065,1,"7, Côte d'Eich, 1450 Luxembourg, Luxembourg",075F00234001831,234/1831,200.63
Building2D.ACT_526f497d-4e75-4fe5-98c6-d87f3029ced1,6.1330622,49.611801,2,"1, Rue de la Monnaie, 2150 Luxembourg, Luxembourg",075F00358002471,358/2471,596.55
Building2D.ACT_530d5ba1-d6f9-497c-ba5a-2276bf109017,6.1265089,49.6097644,1,"59, Boulevard Royal, 2449 Luxembourg, Luxembourg",075F00390002772,390/2772,421.02
Building2D.ACT_5361f941-a983-48ca-8419-ae2b2937b4ea,6.1298542,49.6101867,2,"23, Rue Chimay, 1333 Luxembourg, Luxembourg",075F00478000000,478,87.46
Building2D.ACT_53c3e96f-101b-47fb-b017-ca2b83054353,6.127017,49.612562,1,"7, Rue Aldringen, 1118 Luxembourg, Luxembourg",075F00103002145,103/2145,168.97
Building2D.ACT_53d1fb28-abed-4675-a1e1-4a25b236ad43,6.129089,49.6131495,2,"14, Rue Beaumont, 1219 Luxembourg, Luxembourg",075F00040000000,40,89.77
Building2D.ACT_53f607ba-7edb-4163-8f12-05ba78c1161e,6.1219509,49.60849,1,"1A, Rue Pierre d'Aspelt, 1142 Luxembourg, Luxembourg",075F00711001838,711/1838,857.97
Building2D.ACT_54b670a3-1595-4d4d-8f26-cb05fadc128e,6.133294,49.611715,2,"11, Passage Gëlle Klack, 1247 Luxembourg, Luxembourg",075F00358002466,358/2466,63.17
Building2D.ACT_54d552dd-7fe2-4dfa-af9a-125e29f38d1f,6.1277582,49.6130906,2,"17, Avenue de la Porte-Neuve, 2227 Luxembourg, Luxembourg",075F00032001651,32/1651,433.52
Building2D.ACT_54eeb097-8ce1-4199-9568-2a031c6a8c2a,6.1278068,49.6106382,1,"32, Rue Philippe II, 2340 Luxembourg, Luxembourg",075F00384002268,384/2268,223.94
Building2D.ACT_553cf16c-83af-447d-852c-055991b81563,6.1298293,49.6107093,2,"7, Rue Chimay, 1333 Luxembourg, Luxembourg",075F00469000000,469,205.4
Building2D.ACT_55a3eb83-6f6d-4357-8f94-1712fb9d706a,6.1275586,49.6134271,5,"19, Avenue de la Porte-Neuve, 2227 Luxembourg, Luxembourg",075F00103002361,103/2361,1656.93
Building2D.ACT_55adf588-65c7-4531-92f0-7c8136075d81,6.1331977,49.6152715,1,"2, Rue Vauban, 2663 Luxembourg, Luxembourg",075B00166000501,166/501,145.55
Building2D.ACT_55da6883-61da-4f9c-94e1-bc656312cbe5,6.1281581,49.6107975,1,"21, Rue Philippe II, 2340 Luxembourg, Luxembourg",075F00369002786,369/2786,199.67
Building2D.ACT_5624ed5d-9e78-45d8-a4da-dc46e339acb5,6.1321467,49.6116887,2,"2, Rue du Marché-aux-Herbes, 1728 Luxembourg, Luxembourg",075F00296000000,296,73.24
Building2D.ACT_565292cb-26df-48e6-b759-a499371ac855,6.1328815,49.6115896,2,"1, Rue de la Boucherie, 1247 Luxembourg, Luxembourg",075F00354001378,354/1378,205.74
Building2D.ACT_568ec43f-7712-4052-aae1-1ebde884d96f,6.1339726,49.6111158,2,"4, Rue de la Loge, 1945 Luxembourg, Luxembourg",075F00557000000,557,96.12
Building2D.ACT_56fe46fe-c05b-4b3c-b0b0-2d83ab757b45,6.1313136,49.6117145,1,"21, Grand-Rue, 1661 Luxembourg, Luxembourg",075F00243002405,243/2405,65.34
Building2D.ACT_5730e820-8bec-4be4-b344-838bd224e5c6,6.1337427,49.6088927,2,"2, Rue du St Esprit, 1475 Luxembourg, Luxembourg",075F00640002169,640/2169,1101.46
Building2D.ACT_584d2b19-e9ea-4f34-9126-a6767ba2b439,6.1246856,49.6105831,1,"24, Avenue Monterey, 2163 Luxembourg, Luxembourg",075F00731000952,731/952,341.57
Building2D.ACT_5897f209-913c-4387-bc1d-fc1ce9b33c42,6.1298553,49.6103263,2,"17, Rue Chimay, 1333 Luxembourg, Luxembourg",075F00475000118,475/118,137.81
Building2D.ACT_59667fc7-4d5c-42e4-aca1-a6dc457aca01,6.1349867,49.6087922,1,"9, Rue Plaetis, 2338 Luxembourg, Luxembourg",075C00108000085,108/85,61.78
Building2D.ACT_5990595f-7f62-4523-a03c-d8b3bfcef4f5,6.135226,49.608543,1,"3, Rue Munster, 2160 Luxembourg, Luxembourg",075C00115000000,115,34.9
Building2D.ACT_59d00655-48a4-466f-96d9-5816984c3c02,6.1304213,49.6140174,1,"19, Côte d'Eich, 1450 Luxembourg, Luxembourg",075F00003001216,3/1216,428.44
Building2D.ACT_5abbd74b-389e-4bb1-bce0-09207c019e6f,6.1287378,49.6105922,1,"12, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00453002715,453/2715,113.68
Building2D.ACT_5b859dca-0b92-43e5-9eb0-764d6f642d4d,6.1285519,49.6107669,1,"9, Avenue Monterey, 2163 Luxembourg, Luxembourg",075F00428000000,428,153.66
Building2D.ACT_5c23de3e-0f22-4bb5-a7d7-d8c73a495a01,6.1298589,49.6116553,1,"2A, Rue des Capucins, 1313 Luxembourg, Luxembourg",075F00265002265,265/2265,203.42
Building2D.ACT_5c807e04-61de-406d-bc33-e5e4ef34a218,6.1334488,49.6091144,1,"13, Rue du St Esprit, 1475 Luxembourg, Luxembourg",075F00642002292,642/2292,108.31
Building2D.ACT_5c8f3637-3805-4a03-9d4f-08ef72affbf3,6.1264108,49.6127277,0,,075F00103002794,103/2794,3721.87
Building2D.ACT_5cda3959-077c-4659-ac7e-16ce16e721c0,6.1291244,49.6105456,1,"4, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00458000076,458/76,163.62
Building2D.ACT_5d27fe57-cc74-4199-b074-30559c61bdc5,6.12895,49.6105894,1,"8, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00456000050,456/50,72.95
Building2D.ACT_5d4ff4cb-5f96-4294-b860-92c686fcecfa,6.1286033,49.6144996,1,"7, Avenue Jean-Pierre Pescatore, 2324 Luxembourg, Luxembourg",075F00799000814,799/814,180.19
Building2D.ACT_5d6bc338-593c-4020-b42c-167476d7ac1c,6.1277,49.6105529,1,"34, Rue Philippe II, 2340 Luxembourg, Luxembourg",075F00383002267,383/2267,696.7
Building2D.ACT_5d888a8d-a9f6-4876-a9a4-8d5b1f1eecb0,6.1302007,49.611872,1,"41, Grand-Rue, 1661 Luxembourg, Luxembourg",075F00256002105,256/2105,66.32
Building2D.ACT_5d8bad95-dd5e-41dd-bd6c-e9925bd23863,6.1348613,49.6084547,1,"24, Montée du Grund, 1645 Luxembourg, Luxembourg",075C00285000000,285,78.75
Building2D.ACT_5dae9870-32ed-4d7a-ad2f-21a3d0339beb,6.1278167,49.609768,1,"35, Rue Notre-Dame, 2240 Luxembourg, Luxembourg",075F00390000893,390/893,338.77
Building2D.ACT_5dbc4786-9db1-4ce0-ac9d-8b6d7e5eb75e,6.1295767,49.6122304,4,"11, Rue des Capucins, 1313 Luxembourg, Luxembourg",075F00133000758,133/758,229.9
Building2D.ACT_5e445031-d658-4947-ab01-5659569d6f71,6.13029,49.6118468,1,"39, Grand-Rue, 1661 Luxembourg, Luxembourg",075F00254002706,254/2706,175.9
Building2D.ACT_5e456b34-2769-4557-8eb6-ef6c7d4d9f52,6.1218264,49.6140077,1,"38, Boulevard Joseph II, 1840 Luxembourg, Luxembourg",075F00785001529,785/1529,762.39
Building2D.ACT_5eeafed9-7e87-418d-9277-41b1b0ad45d6,6.130135,49.6117465,1,"3, Rue Genistre, 1623 Luxembourg, Luxembourg",075F00268002266,268/2266,652.95
Building2D.ACT_5f5a1a52-cd21-4e60-94b4-c2706eaa2d05,6.1247967,49.610616,1,"22, Avenue Monterey, 2163 Luxembourg, Luxembourg",075F00731002776,731/2776,285.74
Building2D.ACT_5feb7e14-1094-455d-9151-f5d67b2af617,6.1286143,49.6105771,1,"16, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00449000000,449,105.23
Building2D.ACT_609f8703-fd74-4d71-bef2-7998784c267a,6.1285594,49.6101231,1,"28, Rue Notre-Dame, 2240 Luxembourg, Luxembourg",075F00481000211,481/211,106.94
Building2D.ACT_611cb1c0-fcee-4d99-8600-f8760502c49b,6.1308752,49.611073,1,"28, Rue du Curé, 1368 Luxembourg, Luxembourg",075F00395002270,395/2270,142.27
Building2D.ACT_61503f91-b16f-4e03-abf3-240c0c5f5986,6.1350079,49.6093495,1,"3, Rue Plaetis, 2338 Luxembourg, Luxembourg",075C00105000384,105/384,871.26
Building2D.ACT_6175a183-9fe1-4939-820c-d0268895ed83,6.1329571,49.6149329,2,"1, Boulevard de l'Alzette, 1124 Luxembourg, Luxembourg",075B00166000509,166/509,257.54
Building2D.ACT_61be7786-c9cc-442b-8511-5f8ba9f394e2,6.134938,49.61465,0,,075B00276000411,276/411,111.15
Building2D.ACT_620f4ad6-afd7-4fb3-a207-cd8804583aa2,6.1286973,49.6143936,1,"3, Avenue Jean-Pierre Pescatore, 2324 Luxembourg, Luxembourg",075F00799000816,799/816,180.93
Building2D.ACT_6213d4e7-4d30-4dd4-abae-432d88d4fd40,6.1285395,49.6132964,2,"15, Rue des Bains, 1212 Luxembourg, Luxembourg",075F00004000694,4/694,86.65
Building2D.ACT_62f70e78-c2a6-4579-9510-0584ead807fc,6.1282685,49.611265,2,"3, Rue de la Poste, 2346 Luxembourg, Luxembourg",075F00158001594,158/1594,171.71
Building2D.ACT_630b2d08-9b15-4e96-974d-e4d036c126b2,6.1278013,49.6113563,1,"26, Rue de la Poste, 2346 Luxembourg, Luxembourg",075F00175000000,175,43.65
Building2D.ACT_63397cb3-b918-47c6-8a82-737c04eb9119,6.1294993,49.6138887,2,"4, Avenue Jean-Pierre Pescatore, 2324 Luxembourg, Luxembourg",075F00003001209,3/1209,201.37
Building2D.ACT_6361e90c-fea6-4c64-a8ea-10fd8b150878,6.1257791,49.6100764,1,"28, Boulevard Royal, 2449 Luxembourg, Luxembourg",075F00722002190,722/2190,969.66
Building2D.ACT_63669371-b1ca-4057-b86f-e9e2d54b515c,6.130744,49.612108,1,"24, Grand-Rue, 1660 Luxembourg, Luxembourg",075F00229002084,229/2084,143.9
Building2D.ACT_63a63ccc-2bef-4623-85c4-80c9b6369bf9,6.1331866,49.611581,3,"9, Rue de la Boucherie, 1247 Luxembourg, Luxembourg",075F00357000002,357/2,142.73
Building2D.ACT_63bfb722-69c5-45f4-a186-52526f05811d,6.1297969,49.6117844,1,"4, Rue des Capucins, 1313 Luxembourg, Luxembourg",075F00262001851,262/1851,81.36
