building_id,lon,lat,area_m2,tipo,parcel_capakey,parcel_niscode,nis_total_edificios,nis_pct_pre1946,nis_pct_post1981,nis_pct_calefaccion,nis_viviendas,nis_epeil_medio
3737360,4.4032313,51.2215104,,hoofdgebouw,11002A1112/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3736467,4.4007175,51.2170721,,hoofdgebouw,11804D0771/00B000,11002,129327,48.7,11.7,58.2,284057,52.3
3737549,4.4035928,51.2209528,,hoofdgebouw,11002A1168/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3738963,4.4084512,51.2192455,,hoofdgebouw,11803C1492/00C000,11002,129327,48.7,11.7,58.2,284057,52.3
3738004,4.4050563,51.217151,,hoofdgebouw,11803C1716/00D000,11002,129327,48.7,11.7,58.2,284057,52.3
3738087,4.4050931,51.2198307,,hoofdgebouw,11803C2295/00D000,11002,129327,48.7,11.7,58.2,284057,52.3
3738860,4.4079203,51.2199383,,hoofdgebouw,11802B2079/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3735757,4.3986308,51.2203096,,hoofdgebouw,11804D0297/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3735508,4.3977673,51.2150047,,hoofdgebouw,11804D2711/00E000,11002,129327,48.7,11.7,58.2,284057,52.3
3739109,4.4090253,51.2156977,,hoofdgebouw,11803C1044/00D000,11002,129327,48.7,11.7,58.2,284057,52.3
3739169,4.4093313,51.2195995,,hoofdgebouw,11803C1415/00C000,11002,129327,48.7,11.7,58.2,284057,52.3
3736507,4.4008584,51.216923,,hoofdgebouw,11804D0774/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3736115,4.399779,51.2207243,,hoofdgebouw,11002A1413/00B000,11002,129327,48.7,11.7,58.2,284057,52.3
3738219,4.4054983,51.2202471,,hoofdgebouw,11802B2266/00M000,11002,129327,48.7,11.7,58.2,284057,52.3
3735866,4.3990179,51.2185145,,hoofdgebouw,11804D0384/00K000,11002,129327,48.7,11.7,58.2,284057,52.3
3738923,4.4081912,51.219063,,hoofdgebouw,11803C1494/00K000,11002,129327,48.7,11.7,58.2,284057,52.3
3737220,4.4028583,51.2199867,,hoofdgebouw,11803C2358/00D000,11002,129327,48.7,11.7,58.2,284057,52.3
3738528,4.4067255,51.2191097,,hoofdgebouw,11803C1524/00C000,11002,129327,48.7,11.7,58.2,284057,52.3
3737698,4.4040934,51.2185975,,hoofdgebouw,11803C2186/00A002,11002,129327,48.7,11.7,58.2,284057,52.3
3735700,4.3986344,51.219663,,hoofdgebouw,11804D0302/00M000,11002,129327,48.7,11.7,58.2,284057,52.3
3738385,4.4060558,51.2196232,,hoofdgebouw,11803C2483/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3737864,4.4044105,51.2213325,,hoofdgebouw,11002A1093/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3735617,4.3981354,51.2204771,,hoofdgebouw,11804D0265/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3735534,4.3978366,51.2208358,,hoofdgebouw,11804D0278/00B000,11002,129327,48.7,11.7,58.2,284057,52.3
3739301,4.4101027,51.218197,,hoofdgebouw,11803C1393/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3737592,4.4037549,51.2213842,,hoofdgebouw,11002A1104/00E000,11002,129327,48.7,11.7,58.2,284057,52.3
3739152,4.4092664,51.2195466,,hoofdgebouw,11803C1415/00C000,11002,129327,48.7,11.7,58.2,284057,52.3
3735076,4.3953188,51.2162735,,hoofdgebouw,11804D3207/00Y000,11002,129327,48.7,11.7,58.2,284057,52.3
3738697,4.4073607,51.2156106,,hoofdgebouw,11803C1058/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3738840,4.407856,51.2206647,,hoofdgebouw,11802B2092/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3736095,4.399728,51.2176938,,hoofdgebouw,11804D0724/00G000,11002,129327,48.7,11.7,58.2,284057,52.3
3738674,4.4073185,51.2194583,,hoofdgebouw,11803C1465/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
