building_id,lon,lat,area_m2,tipo,n_addresses,adresse_ejemplo,parcel_capakey,parcel_niscode,nis_total_edificios,nis_pct_pre1946,nis_pct_post1981,nis_pct_calefaccion,nis_viviendas,nis_epeil_medio
1755704,4.3472166,50.8500445,93,,0,,21811M0751/00B000,21004,27440,69.0,9.2,75.6,98852,
1814759,4.3460281,50.8500534,158,,0,,21811M0718/00D000,21004,27440,69.0,9.2,75.6,98852,
1803573,4.3487912,50.8499505,134,,0,,21812N0628/00G000,21004,27440,69.0,9.2,75.6,98852,
1815955,4.3476424,50.8499686,118,,1,"Rue Sainte-Catherine 32, 1000 Bruxelles",21811M0755/00G000,21004,27440,69.0,9.2,75.6,98852,
1813677,4.3474861,50.8499653,23,,0,,21811M0754/00L000,21004,27440,69.0,9.2,75.6,98852,
1817078,4.3486525,50.8499627,5,,0,,21812N0628/00G000,21004,27440,69.0,9.2,75.6,98852,
1758058,4.3481521,50.8500136,69,,0,,21812N0614/00P000,21004,27440,69.0,9.2,75.6,98852,
1754492,4.3475672,50.8500344,94,,0,,21811M0754/00L000,21004,27440,69.0,9.2,75.6,98852,
1771946,4.3449526,50.8498576,1552,,0,,21811M0575/00D000,21004,27440,69.0,9.2,75.6,98852,
1814869,4.3454815,50.8502457,1110,,0,,21811M0558/00K000,21004,27440,69.0,9.2,75.6,98852,
1830401,4.3452612,50.8496724,318,,0,,21811M0575/00D000,21004,27440,69.0,9.2,75.6,98852,
1821416,4.3474342,50.8496783,134,,0,,21811M0757/00E000,21004,27440,69.0,9.2,75.6,98852,
1823870,4.3476085,50.8498436,246,,1,"Rue Sainte-Catherine 30, 1000 Bruxelles",21811M0756/00C000,21004,27440,69.0,9.2,75.6,98852,
1770839,4.3476237,50.8494619,251,,1,"Rue Antoine Dansaert 27, 1000 Bruxelles",21811M0865/00G000,21004,27440,69.0,9.2,75.6,98852,
1756850,4.3475044,50.8496368,77,,0,,21811M0855/00F000,21004,27440,69.0,9.2,75.6,98852,
1816983,4.3475693,50.8495576,200,,0,,21811M0840/00C000,21004,27440,69.0,9.2,75.6,98852,
1797263,4.3475235,50.8498913,60,,0,,21811M0755/00G000,21004,27440,69.0,9.2,75.6,98852,
1610004,4.3476633,50.8493467,191,,22,"Rue Antoine Dansaert 21, 1000 Bruxelles",21811M0865/00G000,21004,27440,69.0,9.2,75.6,98852,
1820413,4.3476846,50.849822,199,,1,"Rue Sainte-Catherine 28, 1000 Bruxelles",21811M0757/00E000,21004,27440,69.0,9.2,75.6,98852,
1815872,4.3476114,50.8496988,34,,0,,21811M0855/00F000,21004,27440,69.0,9.2,75.6,98852,
1754468,4.3477689,50.8497917,214,,1,"Rue Sainte-Catherine 26, 1000 Bruxelles",21811M0758/00A000,21004,27440,69.0,9.2,75.6,98852,
1824755,4.3478882,50.8493974,561,,0,,21811M0865/00G000,21004,27440,69.0,9.2,75.6,98852,
1820416,4.3478209,50.8497595,144,,1,"Rue Sainte-Catherine 24, 1000 Bruxelles",21811M0759/00B000,21004,27440,69.0,9.2,75.6,98852,
1821511,4.3477608,50.849669,31,,0,,21811M0760/00C000,21004,27440,69.0,9.2,75.6,98852,
1815855,4.3479285,50.8497614,118,,1,"Rue Sainte-Catherine 22, 1000 Bruxelles",21811M0760/00C000,21004,27440,69.0,9.2,75.6,98852,
1819323,4.3479872,50.8495988,234,,0,,21811M0865/00G000,21004,27440,69.0,9.2,75.6,98852,
1759233,4.3480182,50.8497536,105,,5,"Rue Sainte-Catherine 20, 1000 Bruxelles",21811M0765/00P000,21004,27440,69.0,9.2,75.6,98852,
1824979,4.3480508,50.8497097,100,,4,"Rue Sainte-Catherine 18, 1000 Bruxelles",21811M0765/00P000,21004,27440,69.0,9.2,75.6,98852,
1758013,4.3481581,50.8496358,355,,9,"Rue Sainte-Catherine 14, 1000 Bruxelles",21811M0765/00P000,21004,27440,69.0,9.2,75.6,98852,
1815830,4.3481727,50.8497217,83,,3,"Rue Sainte-Catherine 16, 1000 Bruxelles",21811M0765/00P000,21004,27440,69.0,9.2,75.6,98852,
1825900,4.3483359,50.8495478,314,,10,"Rue Sainte-Catherine 8, 1000 Bruxelles",21811M0767/00E000,21004,27440,69.0,9.2,75.6,98852,
1826096,4.3484711,50.8499795,845,,6,"Rue Sainte-Catherine 13, 1000 Bruxelles",21812N0608/00H002,21004,27440,69.0,9.2,75.6,98852,
1819218,4.3484386,50.8494886,190,,11,"Rue Sainte-Catherine 6, 1000 Bruxelles",21811M0769/00B000,21004,27440,69.0,9.2,75.6,98852,
1761440,4.3484209,50.8493915,106,,1,"Rue des Poissonniers 11, 1000 Bruxelles",21811M0775/00A000,21004,27440,69.0,9.2,75.6,98852,
1763812,4.3484857,50.8494221,54,,12,"Rue des Poissonniers 7, 1000 Bruxelles",21811M0774/00B000,21004,27440,69.0,9.2,75.6,98852,
1818135,4.3485423,50.8494405,61,,3,"Rue des Poissonniers 3, 1000 Bruxelles",21811M0773/00A000,21004,27440,69.0,9.2,75.6,98852,
1819322,4.3486302,50.8495019,126,,3,"Rue des Poissonniers 1, 1000 Bruxelles",21811M0770/00_000,21004,27440,69.0,9.2,75.6,98852,
1820330,4.348627,50.8495357,49,,1,"Rue Sainte-Catherine 4, 1000 Bruxelles",21811M0770/00_000,21004,27440,69.0,9.2,75.6,98852,
1759229,4.3486723,50.8498953,105,,0,,21812N0608/00H002,21004,27440,69.0,9.2,75.6,98852,
1801086,4.3487216,50.8497359,122,,8,"Rue Sainte-Catherine 3, 1000 Bruxelles",21812N0624/00H000,21004,27440,69.0,9.2,75.6,98852,
1825993,4.3487743,50.8498427,95,,0,,21812N0608/00H002,21004,27440,69.0,9.2,75.6,98852,
1798604,4.3488249,50.8500428,213,,0,,21812N0628/00G000,21004,27440,69.0,9.2,75.6,98852,
1803577,4.3488775,50.8498015,587,,3,"Rue de la Vierge Noire 4, 1000 Bruxelles",21812N0628/00G000,21004,27440,69.0,9.2,75.6,98852,
1798609,4.3488405,50.8498616,79,,0,,21812N0628/00G000,21004,27440,69.0,9.2,75.6,98852,
1754535,4.3490777,50.8500456,341,,5,"Rue de la Vierge Noire 10, 1000 Bruxelles",21812N0645/00D000,21004,27440,69.0,9.2,75.6,98852,
1752304,4.3490829,50.8499596,139,,4,"Rue de la Vierge Noire 6, 1000 Bruxelles",21812N0633/00B000,21004,27440,69.0,9.2,75.6,98852,
1762651,4.3490897,50.8493984,95,,5,"Rue Paul Devaux 17, 1000 Bruxelles",21811M2620/00T000,21004,27440,69.0,9.2,75.6,98852,
1643354,4.3491682,50.8493291,73,,3,"Rue du Marché aux Poulets 1, 1000 Bruxelles",21811M2620/00M002,21004,27440,69.0,9.2,75.6,98852,
1782348,4.3500225,50.8501503,4330,,2,"Rue des Halles 2, 1000 Bruxelles",21812N0674/00S000,21004,27440,69.0,9.2,75.6,98852,
1771534,4.3492743,50.849319,46,,1,"Rue du Marché aux Poulets 5, 1000 Bruxelles",21811M2620/00R002,21004,27440,69.0,9.2,75.6,98852,
1827049,4.3498651,50.849394,161,,7,"Rue des Halles 1, 1000 Bruxelles",21812N0686/00C000,21004,27440,69.0,9.2,75.6,98852,
1818159,4.3501218,50.8495095,472,,26,"Rue des Halles 9, 1000 Bruxelles",21812N0691/00D003,21004,27440,69.0,9.2,75.6,98852,
1761441,4.349966,50.8493824,70,,2,"Rue du Marché aux Poulets 6, 1000 Bruxelles",21812N0691/00F000,21004,27440,69.0,9.2,75.6,98852,
1597228,4.3499971,50.8493169,81,,2,"Rue du Marché aux Poulets 10, 1000 Bruxelles",21812N0691/00B003,21004,27440,69.0,9.2,75.6,98852,
1641117,4.3500802,50.849307,86,,4,"Rue du Marché aux Poulets 12, 1000 Bruxelles",21812N0690/00B000,21004,27440,69.0,9.2,75.6,98852,
1812525,4.3503508,50.8496885,606,,35,"Rue Grétry 5, 1000 Bruxelles",21812N0691/00D003,21004,27440,69.0,9.2,75.6,98852,
1818157,4.3502232,50.8493519,145,,5,"Boulevard Anspach 57, 1000 Bruxelles",21812N0691/00F003,21004,27440,69.0,9.2,75.6,98852,
1824756,4.3502882,50.8494162,230,,1,"Boulevard Anspach 55, 1000 Bruxelles",21812N0691/00D003,21004,27440,69.0,9.2,75.6,98852,
1673162,4.3502718,50.8498331,106,,2,"Rue Grétry 1, 1000 Bruxelles",21812N0691/00E003,21004,27440,69.0,9.2,75.6,98852,
1823866,4.3503541,50.8495354,242,,21,"Boulevard Anspach 53, 1000 Bruxelles",21812N0691/00D003,21004,27440,69.0,9.2,75.6,98852,
1609994,4.3466533,50.8490188,258,,3,"Rue des Chartreux 17, 1000 Bruxelles",21811M0889/00P000,21004,27440,69.0,9.2,75.6,98852,
1603108,4.3469397,50.849022,198,,4,"Rue des Chartreux 11, 1000 Bruxelles",21811M0887/00E000,21004,27440,69.0,9.2,75.6,98852,
1643520,4.347037,50.8490284,190,,5,"Rue des Chartreux 9, 1000 Bruxelles",21811M0886/00E000,21004,27440,69.0,9.2,75.6,98852,
1654300,4.3468218,50.8489752,94,,5,"Rue des Chartreux 15, 1000 Bruxelles",21811M0889/00S000,21004,27440,69.0,9.2,75.6,98852,
1607735,4.3472094,50.8490071,212,,5,"Rue des Chartreux 5, 1000 Bruxelles",21811M0885/00G000,21004,27440,69.0,9.2,75.6,98852,
1645729,4.347339,50.8489576,146,,2,"Rue des Chartreux 3, 1000 Bruxelles",21811M0884/00B000,21004,27440,69.0,9.2,75.6,98852,
1641213,4.3473312,50.8490949,196,,13,"Rue Antoine Dansaert 12, 1000 Bruxelles",21811M0883/00E000,21004,27440,69.0,9.2,75.6,98852,
1649070,4.3471185,50.8490916,28,,0,,21811M0885/00G000,21004,27440,69.0,9.2,75.6,98852,
1601905,4.3472189,50.8491848,206,,12,"Rue Antoine Dansaert 18, 1000 Bruxelles",21811M0881/00C000,21004,27440,69.0,9.2,75.6,98852,
1644654,4.3470787,50.8492577,296,,6,"Rue Antoine Dansaert 24, 1000 Bruxelles",21811M0878/00D000,21004,27440,69.0,9.2,75.6,98852,
1762653,4.3469483,50.8493351,234,,11,"Rue Antoine Dansaert 30, 1000 Bruxelles",21811M0863/00C000,21004,27440,69.0,9.2,75.6,98852,
1605403,4.3467903,50.8493057,25,,0,,21811M0863/00C000,21004,27440,69.0,9.2,75.6,98852,
1761442,4.3468245,50.8494071,281,,11,"Rue Antoine Dansaert 36, 1000 Bruxelles",21811M0877/00C000,21004,27440,69.0,9.2,75.6,98852,
1767407,4.3474372,50.8494737,151,,8,"Rue Antoine Dansaert 31, 1000 Bruxelles",21811M0840/00C000,21004,27440,69.0,9.2,75.6,98852,
1755669,4.3473662,50.8495637,101,,2,"Rue Antoine Dansaert 37, 1000 Bruxelles",21811M0855/00F000,21004,27440,69.0,9.2,75.6,98852,
1755679,4.3473146,50.8496186,119,,3,"Rue Antoine Dansaert 41, 1000 Bruxelles",21811M0855/00F000,21004,27440,69.0,9.2,75.6,98852,
1761436,4.3466658,50.8496038,108,,1,"Rue Antoine Dansaert 48, 1000 Bruxelles",21811M0742/00L000,21004,27440,69.0,9.2,75.6,98852,
1811409,4.3472372,50.8496438,89,,2,"Rue Antoine Dansaert 45, 1000 Bruxelles",21811M0849/00E000,21004,27440,69.0,9.2,75.6,98852,
1810305,4.3471933,50.8497041,114,,4,"Rue Antoine Dansaert 51, 1000 Bruxelles",21811M0849/00D000,21004,27440,69.0,9.2,75.6,98852,
1760408,4.3471829,50.8497601,111,,2,"Rue Antoine Dansaert 53, 1000 Bruxelles",21811M0853/00C000,21004,27440,69.0,9.2,75.6,98852,
1822661,4.3473793,50.8497404,37,,0,,21811M0849/00E000,21004,27440,69.0,9.2,75.6,98852,
1611789,4.3471098,50.8497902,117,,1,"Rue Antoine Dansaert 57, 1000 Bruxelles",21811M0744/00H000,21004,27440,69.0,9.2,75.6,98852,
1824905,4.3473021,50.8497868,35,,4,"Rue de la Mâchoire 3, 1000 Bruxelles",21811M0849/00D000,21004,27440,69.0,9.2,75.6,98852,
1823677,4.3470152,50.8498422,184,,9,"Rue Antoine Dansaert 63, 1000 Bruxelles",21811M0744/00L000,21004,27440,69.0,9.2,75.6,98852,
1754481,4.3473999,50.8498107,101,,14,"Rue de la Mâchoire 1, 1000 Bruxelles",21811M0755/00G000,21004,27440,69.0,9.2,75.6,98852,
1821568,4.3469947,50.849909,144,,2,"Rue Antoine Dansaert 67, 1000 Bruxelles",21811M0744/00K000,21004,27440,69.0,9.2,75.6,98852,
1824766,4.3472008,50.849896,162,,0,,21811M0754/00K000,21004,27440,69.0,9.2,75.6,98852,
1818138,4.3468238,50.8499052,62,,5,"Rue Antoine Dansaert 71, 1000 Bruxelles",21811M0743/00H000,21004,27440,69.0,9.2,75.6,98852,
1818188,4.3473794,50.849948,75,,0,,21811M0754/00L000,21004,27440,69.0,9.2,75.6,98852,
1824886,4.3468001,50.849949,96,,9,"Rue du Vieux Marché aux Grains 14, 1000 Bruxelles",21811M0743/00E000,21004,27440,69.0,9.2,75.6,98852,
1824887,4.3472868,50.8499921,96,,0,,21811M0751/00B000,21004,27440,69.0,9.2,75.6,98852,
1805710,4.3455622,50.8496165,325,,8,"Rue du Vieux Marché aux Grains 33, 1000 Bruxelles",21811M0705/00H000,21004,27440,69.0,9.2,75.6,98852,
1759228,4.34553,50.8494935,77,,1,"Rue du Vieux Marché aux Grains 37, 1000 Bruxelles",21811M0705/00H000,21004,27440,69.0,9.2,75.6,98852,
1652893,4.3456331,50.8499556,110,,3,"Rue de la Braie 9, 1000 Bruxelles",21811M0553/00C000,21004,27440,69.0,9.2,75.6,98852,
1825891,4.3456556,50.84991,46,,2,"Rue de la Braie 5, 1000 Bruxelles",21811M0714/00F000,21004,27440,69.0,9.2,75.6,98852,
1653239,4.3457347,50.8489184,69,,4,"Rue du Vieux Marché aux Grains 50, 1000 Bruxelles",21811M0727/00D000,21004,27440,69.0,9.2,75.6,98852,
1817068,4.3457836,50.8498193,97,,4,"Rue de la Braie 3, 1000 Bruxelles",21811M0714/00E000,21004,27440,69.0,9.2,75.6,98852,
1635441,4.3458092,50.8490033,151,,1,"Rue du Vieux Marché aux Grains 48, 1000 Bruxelles",21811M0728/00F000,21004,27440,69.0,9.2,75.6,98852,
1612213,4.3458394,50.8490962,129,,1,"Rue du Vieux Marché aux Grains 46, 1000 Bruxelles",21811M0891/00M000,21004,27440,69.0,9.2,75.6,98852,
1611179,4.3459067,50.849212,306,,13,"Rue du Vieux Marché aux Grains 40, 1000 Bruxelles",21811M0730/00K000,21004,27440,69.0,9.2,75.6,98852,
1758073,4.3458503,50.8499572,168,,3,"Rue du Vieux Marché aux Grains 21, 1000 Bruxelles",21811M0716/00C000,21004,27440,69.0,9.2,75.6,98852,
1770835,4.3458279,50.8498908,119,,5,"Rue du Vieux Marché aux Grains 23, 1000 Bruxelles",21811M0715/00F000,21004,27440,69.0,9.2,75.6,98852,
1651527,4.3459305,50.8493135,178,,2,"Rue du Vieux Marché aux Grains 36, 1000 Bruxelles",21811M0730/00E000,21004,27440,69.0,9.2,75.6,98852,
1821567,4.3459062,50.8494092,207,,0,,21811M0737/00B000,21004,27440,69.0,9.2,75.6,98852,
1642424,4.3458932,50.8489183,183,,7,"Rue des Chartreux 27, 1000 Bruxelles",21811M0894/00F000,21004,27440,69.0,9.2,75.6,98852,
1763809,4.3461634,50.8494304,464,,1,"Rue du Vieux Marché aux Grains 30, 1000 Bruxelles",21811M0737/00B000,21004,27440,69.0,9.2,75.6,98852,
1753299,4.3459632,50.8499921,120,,1,"Rue du Vieux Marché aux Grains 19, 1000 Bruxelles",21811M0717/00C000,21004,27440,69.0,9.2,75.6,98852,
1781936,4.3460296,50.8489436,86,,1,"Rue des Chartreux 25, 1000 Bruxelles",21811M0893/00C000,21004,27440,69.0,9.2,75.6,98852,
1603083,4.3460955,50.8489287,81,,1,"Rue des Chartreux 23, 1000 Bruxelles",21811M0892/00C000,21004,27440,69.0,9.2,75.6,98852,
1612316,4.3461116,50.8492734,165,,0,,21811M0730/00F000,21004,27440,69.0,9.2,75.6,98852,
1824744,4.3462577,50.8495589,109,,2,"Rue du Vieux Marché aux Grains 28, 1000 Bruxelles",21811M0738/00B000,21004,27440,69.0,9.2,75.6,98852,
1651490,4.3462093,50.8490976,308,,0,,21811M0891/00N000,21004,27440,69.0,9.2,75.6,98852,
1607724,4.3462998,50.848913,249,,1,"Rue des Chartreux 21, 1000 Bruxelles",21811M0891/00N000,21004,27440,69.0,9.2,75.6,98852,
1827286,4.3464137,50.8496281,459,,37,"Rue du Vieux Marché aux Grains 20, 1000 Bruxelles",21811M0740/00B000,21004,27440,69.0,9.2,75.6,98852,
1641296,4.3464798,50.8491403,982,,5,"Rue des Chartreux 19, 1000 Bruxelles",21811M0890/00R000,21004,27440,69.0,9.2,75.6,98852,
1817054,4.3465728,50.8495045,413,,5,"Rue Antoine Dansaert 46, 1000 Bruxelles",21811M0742/00S000,21004,27440,69.0,9.2,75.6,98852,
1815852,4.34671,50.8494582,299,,5,"Rue Antoine Dansaert 42, 1000 Bruxelles",21811M0742/00V000,21004,27440,69.0,9.2,75.6,98852,
1779527,4.3464954,50.8495179,30,,0,,21811M0742/00L000,21004,27440,69.0,9.2,75.6,98852,
1667878,4.3465151,50.8497855,77,,4,"Rue du Vieux Marché aux Grains 18, 1000 Bruxelles",21811M0742/00H000,21004,27440,69.0,9.2,75.6,98852,
1817070,4.3466329,50.8496501,98,,2,"Rue Antoine Dansaert 50, 1000 Bruxelles",21811M0742/00K000,21004,27440,69.0,9.2,75.6,98852,
1670510,4.3466058,50.8497232,62,,6,"Rue Antoine Dansaert 52, 1000 Bruxelles",21811M0742/00W000,21004,27440,69.0,9.2,75.6,98852,
1753282,4.3446661,50.8492203,1196,,0,,21811M0705/00H000,21004,27440,69.0,9.2,75.6,98852,
1762629,4.3451516,50.8493322,1506,,0,,21811M0705/00H000,21004,27440,69.0,9.2,75.6,98852,
1813639,4.3453343,50.8494771,72,,0,,21811M0705/00H000,21004,27440,69.0,9.2,75.6,98852,
1597265,4.3453737,50.8490062,456,,16,"Rue du Vieux Marché aux Grains 55, 1000 Bruxelles",21811M0705/00H000,21004,27440,69.0,9.2,75.6,98852,
1611216,4.3454501,50.8491887,217,,18,"Rue du Vieux Marché aux Grains 47, 1000 Bruxelles",21811M0705/00H000,21004,27440,69.0,9.2,75.6,98852,
1762650,4.3455026,50.8493883,163,,6,"Rue du Vieux Marché aux Grains 43, 1000 Bruxelles",21811M0705/00H000,21004,27440,69.0,9.2,75.6,98852,
1614633,4.3472407,50.8483965,55,,3,"Rue Van Artevelde 18, 1000 Bruxelles",21811M0937/00H000,21004,27440,69.0,9.2,75.6,98852,
1597286,4.3466104,50.8484518,185,,12,"Rue Van Artevelde 29, 1000 Bruxelles",21811M0898/00A002,21004,27440,69.0,9.2,75.6,98852,
1612353,4.3459098,50.8484151,127,,7,"Rue Saint-Christophe 6, 1000 Bruxelles",21811M0896/00X000,21004,27440,69.0,9.2,75.6,98852,
1647919,4.3473203,50.8484336,103,,11,"Rue Van Artevelde 16, 1000 Bruxelles",21811M0910/00X000,21004,27440,69.0,9.2,75.6,98852,
1641217,4.3463237,50.8485843,413,,4,"Rue des Chartreux 38, 1000 Bruxelles",21811M0898/00S000,21004,27440,69.0,9.2,75.6,98852,
1610066,4.346096,50.8485837,214,,6,"Rue des Chartreux 40, 1000 Bruxelles",21811M0897/00F000,21004,27440,69.0,9.2,75.6,98852,
1599543,4.3458922,50.8485707,568,,20,"Rue des Chartreux 48, 1000 Bruxelles",21811M0896/00M000,21004,27440,69.0,9.2,75.6,98852,
1638864,4.3467974,50.8485177,107,,6,"Rue Van Artevelde 21, 1000 Bruxelles",21811M0900/00D002,21004,27440,69.0,9.2,75.6,98852,
1611201,4.3473748,50.8484872,40,,1,"Rue Van Artevelde 12, 1000 Bruxelles",21811M0910/00C002,21004,27440,69.0,9.2,75.6,98852,
1610034,4.347452,50.8485169,72,,2,"Rue Van Artevelde 8, 1000 Bruxelles",21811M0910/00Z000,21004,27440,69.0,9.2,75.6,98852,
1610002,4.3468791,50.8485736,67,,3,"Rue Van Artevelde 19, 1000 Bruxelles",21811M0900/00A002,21004,27440,69.0,9.2,75.6,98852,
1661456,4.3469516,50.8485904,55,,6,"Rue Van Artevelde 17, 1000 Bruxelles",21811M0902/00K000,21004,27440,69.0,9.2,75.6,98852,
1645752,4.3465889,50.8486008,93,,0,,21811M0900/00C002,21004,27440,69.0,9.2,75.6,98852,
1605378,4.3470342,50.8486021,42,,3,"Rue Van Artevelde 15, 1000 Bruxelles",21811M0903/00H000,21004,27440,69.0,9.2,75.6,98852,
1613450,4.346823,50.8486091,17,,0,,21811M0900/00A002,21004,27440,69.0,9.2,75.6,98852,
1636719,4.3470863,50.8486693,78,,4,"Rue Van Artevelde 11, 1000 Bruxelles",21811M0905/00N000,21004,27440,69.0,9.2,75.6,98852,
1600741,4.3459486,50.8486542,67,,2,"Rue des Chartreux 44, 1000 Bruxelles",21811M0896/00T000,21004,27440,69.0,9.2,75.6,98852,
1598401,4.3460277,50.8486743,81,,4,"Rue des Chartreux 42, 1000 Bruxelles",21811M0896/00P000,21004,27440,69.0,9.2,75.6,98852,
1640028,4.3467375,50.8486857,189,,2,"Rue des Chartreux 28, 1000 Bruxelles",21811M0900/00C002,21004,27440,69.0,9.2,75.6,98852,
1642189,4.3464946,50.8486803,99,,5,"Rue des Chartreux 34, 1000 Bruxelles",21811M0899/00C000,21004,27440,69.0,9.2,75.6,98852,
1646705,4.3469739,50.8486923,120,,4,"Rue des Chartreux 16, 1000 Bruxelles",21811M0903/00G000,21004,27440,69.0,9.2,75.6,98852,
1641144,4.3465748,50.8486918,104,,4,"Rue des Chartreux 30, 1000 Bruxelles",21811M0899/00E000,21004,27440,69.0,9.2,75.6,98852,
1613490,4.3471755,50.8486629,23,,1,"Rue Van Artevelde 9, 1000 Bruxelles",21811M0905/00V000,21004,27440,69.0,9.2,75.6,98852,
1636703,4.3468415,50.8486993,110,,3,"Rue des Chartreux 22, 1000 Bruxelles",21811M0902/00G000,21004,27440,69.0,9.2,75.6,98852,
1611081,4.347241,50.8486929,49,,2,"Rue Van Artevelde 7, 1000 Bruxelles",21811M0906/00E000,21004,27440,69.0,9.2,75.6,98852,
1598438,4.3467764,50.8487271,40,,2,"Rue des Chartreux 24, 1000 Bruxelles",21811M0901/00B000,21004,27440,69.0,9.2,75.6,98852,
1654347,4.3473823,50.8487508,90,,3,"Rue Van Artevelde 3, 1000 Bruxelles",21811M0791/00G000,21004,27440,69.0,9.2,75.6,98852,
1612221,4.3470271,50.848744,57,,5,"Rue des Chartreux 12, 1000 Bruxelles",21811M0905/00R000,21004,27440,69.0,9.2,75.6,98852,
1645589,4.3471549,50.8487302,47,,5,"Rue des Chartreux 8, 1000 Bruxelles",21811M0905/00T000,21004,27440,69.0,9.2,75.6,98852,
1645809,4.3470752,50.8487472,31,,1,"Rue des Chartreux 10, 1000 Bruxelles",21811M0905/00N000,21004,27440,69.0,9.2,75.6,98852,
1647933,4.34722,50.8487432,75,,5,"Rue des Chartreux 6, 1000 Bruxelles",21811M0906/00E000,21004,27440,69.0,9.2,75.6,98852,
1612325,4.3480421,50.8484005,155,,2,"Rue Jules Van Praet 27, 1000 Bruxelles",21811M0912/00C002,21004,27440,69.0,9.2,75.6,98852,
1598442,4.3483577,50.8484054,93,,2,"Rue Jules Van Praet 23, 1000 Bruxelles",21811M0912/00X000,21004,27440,69.0,9.2,75.6,98852,
1606571,4.3474608,50.8483842,55,,2,"Rue du Pont de la Carpe 6, 1000 Bruxelles",21811M0911/00M000,21004,27440,69.0,9.2,75.6,98852,
1601926,4.3478387,50.8484057,80,,2,"Rue du Pont de la Carpe 1, 1000 Bruxelles",21811M0912/00A002,21004,27440,69.0,9.2,75.6,98852,
1642391,4.3481268,50.8485096,824,,5,"Rue Auguste Orts 20, 1000 Bruxelles",21811M0796/00S000,21004,27440,69.0,9.2,75.6,98852,
1642208,4.3487205,50.8484271,103,,10,"Rue Auguste Orts 8, 1000 Bruxelles",21811M0948/00X000,21004,27440,69.0,9.2,75.6,98852,
1604215,4.348649,50.8484495,80,,5,"Rue Auguste Orts 10, 1000 Bruxelles",21811M0948/00Y000,21004,27440,69.0,9.2,75.6,98852,
1608886,4.3474637,50.8484447,53,,1,"Rue du Pont de la Carpe 10, 1000 Bruxelles",21811M0911/00K000,21004,27440,69.0,9.2,75.6,98852,
1614604,4.3479297,50.8484545,121,,4,"Rue du Pont de la Carpe 5, 1000 Bruxelles",21811M0912/00B002,21004,27440,69.0,9.2,75.6,98852,
1644438,4.3485894,50.8484752,102,,9,"Rue Auguste Orts 14, 1000 Bruxelles",21811M0948/00W000,21004,27440,69.0,9.2,75.6,98852,
1614646,4.3484712,50.8485096,208,,3,"Rue Auguste Orts 18, 1000 Bruxelles",21811M0948/00Z000,21004,27440,69.0,9.2,75.6,98852,
1642258,4.3475216,50.8484729,35,,1,"Rue du Pont de la Carpe 12, 1000 Bruxelles",21811M0910/00K000,21004,27440,69.0,9.2,75.6,98852,
1647836,4.3475357,50.8485117,31,,3,"Rue du Pont de la Carpe 14, 1000 Bruxelles",21811M0910/00A002,21004,27440,69.0,9.2,75.6,98852,
1665167,4.3475627,50.8485913,120,,16,"Rue du Pont de la Carpe 16, 1000 Bruxelles",21811M0794/00F000,21004,27440,69.0,9.2,75.6,98852,
1654622,4.348666,50.8485702,9,,0,,,,,,,,,
1599578,4.3479008,50.8485899,69,,6,"Rue du Pont de la Carpe 13, 1000 Bruxelles",21811M0912/00G002,21004,27440,69.0,9.2,75.6,98852,
1614631,4.3479833,50.8486359,97,,6,"Rue du Pont de la Carpe 19, 1000 Bruxelles",21811M0799/00Y000,21004,27440,69.0,9.2,75.6,98852,
1641114,4.3481454,50.8486734,124,,6,"Rue Auguste Orts 30, 1000 Bruxelles",21811M0800/00G000,21004,27440,69.0,9.2,75.6,98852,
1610031,4.3480061,50.848691,78,,4,"Rue du Pont de la Carpe 21, 1000 Bruxelles",21811M0799/00Z000,21004,27440,69.0,9.2,75.6,98852,
1645603,4.348037,50.8487602,104,,2,"Rue Auguste Orts 38, 1000 Bruxelles",21811M0799/00X000,21004,27440,69.0,9.2,75.6,98852,
1644602,4.3485864,50.8488865,316,,31,"Rue Auguste Orts 17, 1000 Bruxelles",21811M0815/00C003,21004,27440,69.0,9.2,75.6,98852,
1614602,4.3483511,50.8489863,190,,2,"Rue Auguste Orts 19, 1000 Bruxelles",21811M0811/00S000,21004,27440,69.0,9.2,75.6,98852,
1600707,4.3475086,50.8489591,339,,19,"Rue Antoine Dansaert 2, 1000 Bruxelles",21811M0788/00D000,21004,27440,69.0,9.2,75.6,98852,
1666817,4.3484528,50.8490639,95,,1,"Rue des Poissonniers 20, 1000 Bruxelles",21811M0811/00S000,21004,27440,69.0,9.2,75.6,98852,
1648973,4.3485962,50.8491099,106,,10,"Rue des Poissonniers 16, 1000 Bruxelles",21811M0811/00S000,21004,27440,69.0,9.2,75.6,98852,
1646858,4.3479589,50.8491383,102,,7,"Rue Antoine Dansaert 3, 1000 Bruxelles",21811M0784/00E000,21004,27440,69.0,9.2,75.6,98852,
1599458,4.3487205,50.8491231,31,,0,,21811M0815/00E003,21004,27440,69.0,9.2,75.6,98852,
1641202,4.3479877,50.8492294,177,,9,"Rue des Poissonniers 19, 1000 Bruxelles",21811M0782/00F000,21004,27440,69.0,9.2,75.6,98852,
1607746,4.3486942,50.8491916,98,,2,"Rue des Poissonniers 12, 1000 Bruxelles",21811M0811/00R000,21004,27440,69.0,9.2,75.6,98852,
1818158,4.3481498,50.8493357,544,,1,"Rue des Poissonniers 13, 1000 Bruxelles",21811M0779/00C000,21004,27440,69.0,9.2,75.6,98852,
